'razinal','avalanche_prediction','national',0.0
'dodiws','earthquake_epicenter','national',0
'dodiws','avalanche_prediction','national',0
'dodiws','earthquake_shakemap','national',0
'dodiws','earthquake_shakemap','province',34
'dodiws','earthquake_shakemap','province',1
